"business_id","business_name","business_address","business_city","business_state","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","inspection_type","violation_id","violation_description","risk_category"
91986,"Alcatraz Market","757 Beach St","San Francisco","CA","94109",NULL,NULL,NULL,NULL,"91986_20190507","2019-05-07",98,"Routine - Unscheduled","91986_20190507_103161","Low risk vermin infestation","Low Risk"
79214,"The Village","969 Market St","San Francisco","CA","94103",NULL,NULL,NULL,NULL,"79214_20171103","2017-11-03",96,"Routine - Unscheduled","79214_20171103_103131","Moderate risk vermin infestation","Moderate Risk"
89071,"Street Taco","83 9th St.","San Francisco","CA","94103",NULL,NULL,NULL,NULL,"89071_20190603","2019-06-03",83,"Routine - Unscheduled","89071_20190603_103161","Low risk vermin infestation","Low Risk"
76511,"All Nite Pizza & Foods","5155 03rd St","San Francisco","CA","94124",NULL,NULL,NULL,NULL,"76511_20190814","2019-08-14",78,"Routine - Unscheduled","76511_20190814_103131","Moderate risk vermin infestation","Moderate Risk"
89115,"Eden Silk Road Cuisine","572 O'Farrell St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"89115_20190723","2019-07-23",66,"Routine - Unscheduled","89115_20190723_103114","High risk vermin infestation","High Risk"
91619,"Mo'z Cafe S.F. Inc","5 Masonic Ave","San Francisco","CA","94118",NULL,NULL,NULL,NULL,"91619_20170511","2017-05-11",NULL,"New Ownership","91619_20170511_103161","Low risk vermin infestation","Low Risk"
74429,"Moka Coffee","1605 Polk St","San Francisco","CA","94109",NULL,NULL,NULL,NULL,"74429_20161013","2016-10-13",90,"Routine - Unscheduled","74429_20161013_103161","Low risk vermin infestation","Low Risk"
66331,"Cafe Majestic","1500 SUTTER St","San Francisco","CA","94109","37.787118","-122.425414","POINT (-122.425414 37.787118)",NULL,"66331_20180731","2018-07-31",NULL,"Foodborne Illness Investigation","66331_20180731_103131","Moderate risk vermin infestation","Moderate Risk"
75187,"The Cavalier Restaurant Kitchen","360 Jessie St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"75187_20190613","2019-06-13",75,"Routine - Unscheduled","75187_20190613_103131","Moderate risk vermin infestation","Moderate Risk"
87780,"Laksa","1005 Guerrero St","San Francisco","CA","94110",NULL,NULL,NULL,"14155917396","87780_20171211","2017-12-11",86,"Routine - Unscheduled","87780_20171211_103161","Low risk vermin infestation","Low Risk"
68442,"Sauce Belden","56 Belden Pl","San Francisco","CA","94104","37.791458","-122.403787","POINT (-122.403787 37.791458)","14155251423","68442_20171012","2017-10-12",78,"Routine - Unscheduled","68442_20171012_103114","High risk vermin infestation","High Risk"
68130,"Vinyl Cafe and Wine Bar","359 DIVISADERO St","San Francisco","CA","94117","37.772748","-122.437414","POINT (-122.437414 37.772748)",NULL,"68130_20180523","2018-05-23",79,"Routine - Unscheduled","68130_20180523_103131","Moderate risk vermin infestation","Moderate Risk"
75452,"Zazang Restaurant","2340 Geary Blvd","San Francisco","CA","94115",NULL,NULL,NULL,NULL,"75452_20180724","2018-07-24",78,"Routine - Unscheduled","75452_20180724_103131","Moderate risk vermin infestation","Moderate Risk"
80940,"Goodfellas Pizzeria & Grill","377 Bay St Suite A","San Francisco","CA","94133",NULL,NULL,NULL,"14155391000","80940_20170814","2017-08-14",84,"Routine - Unscheduled","80940_20170814_103161","Low risk vermin infestation","Low Risk"
68544,"Sorabol Metreon","135 04th St FC-3","San Francisco","CA",NULL,"37.786068","-122.462535","POINT (-122.462535 37.786068)",NULL,"68544_20180319","2018-03-19",85,"Routine - Unscheduled","68544_20180319_103161","Low risk vermin infestation","Low Risk"
68799,"Zeitgeist","199 VALENCIA St","San Francisco","CA","94110",NULL,NULL,NULL,"14155436891","68799_20170719","2017-07-19",80,"Routine - Unscheduled","68799_20170719_103161","Low risk vermin infestation","Low Risk"
67235,"Steins","731 Clement St","San Francisco","CA","94118","37.782784","-122.467159","POINT (-122.467159 37.782784)",NULL,"67235_20170201","2017-02-01",94,"Routine - Unscheduled","67235_20170201_103131","Moderate risk vermin infestation","Moderate Risk"
74399,"Whiz Burger","700 South Van Ness Ave","San Francisco","CA","94110",NULL,NULL,NULL,"14155825888","74399_20180319","2018-03-19",86,"Routine - Unscheduled","74399_20180319_103131","Moderate risk vermin infestation","Moderate Risk"
89025,"Keeva Indian Kitchen","908 Clement St","San Francisco","CA","94118",NULL,NULL,NULL,"14155744010","89025_20171003","2017-10-03",90,"Routine - Unscheduled","89025_20171003_103131","Moderate risk vermin infestation","Moderate Risk"
68955,"Ghirardelli Chocolate","845 Market St Suite 014","San Francisco","CA","94103","37.784848","-122.406892","POINT (-122.406892 37.784848)",NULL,"68955_20190118","2019-01-18",96,"Routine - Unscheduled","68955_20190118_103161","Low risk vermin infestation","Low Risk"
80631,"Tea Plus","2541 San Bruno Ave","San Francisco","CA","94134",NULL,NULL,NULL,NULL,"80631_20170104","2017-01-04",88,"Routine - Unscheduled","80631_20170104_103161","Low risk vermin infestation","Low Risk"
74756,"Easy Breezy Frozen Yogurt","718 Irving St","San Francisco","CA","94122",NULL,NULL,NULL,"14155503351","74756_20181214","2018-12-14",94,"Routine - Unscheduled","74756_20181214_103131","Moderate risk vermin infestation","Moderate Risk"
65791,"Venga Empanadas","443 Valencia St","San Francisco","CA","94103","37.765834","-122.421926","POINT (-122.421926 37.765834)",NULL,"65791_20161110","2016-11-10",86,"Routine - Unscheduled","65791_20161110_103161","Low risk vermin infestation","Low Risk"
92537,"Dottie's True Blue Cafe","28 6th St.","San Francisco","CA","94103",NULL,NULL,NULL,NULL,"92537_20190516","2019-05-16",81,"Routine - Unscheduled","92537_20190516_103131","Moderate risk vermin infestation","Moderate Risk"
80931,"Sotto Mare Oysteria & Seafood","552 Green St","San Francisco","CA","94133",NULL,NULL,NULL,"14155393181","80931_20190130","2019-01-30",88,"Routine - Unscheduled","80931_20190130_103161","Low risk vermin infestation","Low Risk"
66656,"Another Cafe","1191 Pine St","San Francisco","CA","94109","37.790253","-122.415357","POINT (-122.415357 37.790253)",NULL,"66656_20161027","2016-10-27",87,"Routine - Unscheduled","66656_20161027_103114","High risk vermin infestation","High Risk"
81866,"Woori Food Market","1528 Fillmore St","San Francisco","CA","94115",NULL,NULL,NULL,NULL,"81866_20161011","2016-10-11",85,"Routine - Unscheduled","81866_20161011_103131","Moderate risk vermin infestation","Moderate Risk"
66276,"Martita's Restaurant","1401 EGBERT Ave","San Francisco","CA","94124","37.722776","-122.392864","POINT (-122.392864 37.722776)",NULL,"66276_20190710","2019-07-10",76,"Routine - Unscheduled","66276_20190710_103131","Moderate risk vermin infestation","Moderate Risk"
68672,"Kama Sushi Soma","294 09th St","San Francisco","CA","94103","37.774722","-122.406761","POINT (-122.406761 37.774722)",NULL,"68672_20171128","2017-11-28",80,"Routine - Unscheduled","68672_20171128_103131","Moderate risk vermin infestation","Moderate Risk"
82700,"Lark","4068 18th St","San Francisco","CA","94114",NULL,NULL,NULL,"14155839226","82700_20190612","2019-06-12",89,"Routine - Unscheduled","82700_20190612_103161","Low risk vermin infestation","Low Risk"
78981,"Origin","1538 Fillmore St","San Francisco","CA","94115",NULL,NULL,NULL,"14155820338","78981_20170209","2017-02-09",94,"Routine - Unscheduled","78981_20170209_103131","Moderate risk vermin infestation","Moderate Risk"
70856,"20 Spot Mission, LLC","3565 20th St","San Francisco","CA","94110",NULL,NULL,NULL,"14155930622","70856_20170913","2017-09-13",90,"Routine - Unscheduled","70856_20170913_103161","Low risk vermin infestation","Low Risk"
82340,"Cookie Love","1488 Pine St","San Francisco","CA","94109",NULL,NULL,NULL,NULL,"82340_20170929","2017-09-29",98,"Routine - Unscheduled","82340_20170929_103161","Low risk vermin infestation","Low Risk"
72171,"John's Grill","63 Ellis St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"72171_20190722","2019-07-22",87,"Routine - Unscheduled","72171_20190722_103114","High risk vermin infestation","High Risk"
86002,"MISS TOMATO SANDWICH SHOP","577 Geary St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"86002_20190509","2019-05-09",90,"Routine - Unscheduled","86002_20190509_103161","Low risk vermin infestation","Low Risk"
83827,"MAHALO !","1376 09th Ave","San Francisco","CA","94122",NULL,NULL,NULL,"14155813948","83827_20181206","2018-12-06",82,"Routine - Unscheduled","83827_20181206_103114","High risk vermin infestation","High Risk"
79520,"Huli Huli Hawaiian Grill","4100 03rd St","San Francisco","CA","94124",NULL,NULL,NULL,NULL,"79520_20171115","2017-11-15",85,"Routine - Unscheduled","79520_20171115_103131","Moderate risk vermin infestation","Moderate Risk"
84863,"The Blue Light","1979 Union St","San Francisco","CA","94123",NULL,NULL,NULL,NULL,"84863_20180718","2018-07-18",85,"Routine - Unscheduled","84863_20180718_103131","Moderate risk vermin infestation","Moderate Risk"
90939,"Jiangnan Cuisine","3420 Balboa St","San Francisco","CA","94121",NULL,NULL,NULL,"14158439992","90939_20180430","2018-04-30",85,"Routine - Unscheduled","90939_20180430_103114","High risk vermin infestation","High Risk"
90237,"Win's Restaurant","3040 Taraval St","San Francisco","CA","94116",NULL,NULL,NULL,"14155866036","90237_20180410","2018-04-10",86,"Routine - Unscheduled","90237_20180410_103131","Moderate risk vermin infestation","Moderate Risk"
89115,"Eden Silk Road Cuisine","572 O'Farrell St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"89115_20170615","2017-06-15",94,"Routine - Unscheduled","89115_20170615_103161","Low risk vermin infestation","Low Risk"
76218,"Tenderloin Market & Deli","200 Leavenworth","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"76218_20170918","2017-09-18",NULL,"Complaint","76218_20170918_103161","Low risk vermin infestation","Low Risk"
77693,"SH Dream Inc","253 Church St","San Francisco","CA","94114",NULL,NULL,NULL,"14155860447","77693_20180822","2018-08-22",77,"Routine - Unscheduled","77693_20180822_103161","Low risk vermin infestation","Low Risk"
69680,"Rich Table","199 GOUGH St","San Francisco","CA","94102","37.775001","-122.422655","POINT (-122.422655 37.775001)",NULL,"69680_20190122","2019-01-22",92,"Routine - Unscheduled","69680_20190122_103161","Low risk vermin infestation","Low Risk"
65672,"Golden Veggie Market","1475 Polk St","San Francisco","CA","94109","37.790324","-122.420664","POINT (-122.420664 37.790324)",NULL,"65672_20161018","2016-10-18",92,"Routine - Unscheduled","65672_20161018_103161","Low risk vermin infestation","Low Risk"
90604,"Taqueria Los Amigos","5300 Mission St.","San Francisco","CA","94112",NULL,NULL,NULL,NULL,"90604_20180424","2018-04-24",84,"Routine - Unscheduled","90604_20180424_103131","Moderate risk vermin infestation","Moderate Risk"
78621,"North Beach Gyros","701 Union St","San Francisco","CA","94133",NULL,NULL,NULL,NULL,"78621_20180108","2018-01-08",86,"Routine - Unscheduled","78621_20180108_103131","Moderate risk vermin infestation","Moderate Risk"
89733,"Hawker Fare","680 Valencia St.","San Francisco","CA","94110",NULL,NULL,NULL,NULL,"89733_20180822","2018-08-22",81,"Routine - Unscheduled","89733_20180822_103131","Moderate risk vermin infestation","Moderate Risk"
86294,"Baked Bear","303 Columbus Ave","San Francisco","CA","94133",NULL,NULL,NULL,NULL,"86294_20190109","2019-01-09",94,"Routine - Unscheduled","86294_20190109_103161","Low risk vermin infestation","Low Risk"
67564,"ITHAI","720 Post St","San Francisco","CA","94109","37.787691","-122.413717","POINT (-122.413717 37.787691)",NULL,"67564_20190131","2019-01-31",74,"Routine - Unscheduled","67564_20190131_103114","High risk vermin infestation","High Risk"
93539,"Magnolia Brewing Company","1398 Haight St","San Francisco","CA","94117",NULL,NULL,NULL,NULL,"93539_20190612","2019-06-12",85,"Routine - Unscheduled","93539_20190612_103131","Moderate risk vermin infestation","Moderate Risk"
67554,"Good Orchard Bakery","4675 Mission St","San Francisco","CA","94112","37.723532","-122.435636","POINT (-122.435636 37.723532)",NULL,"67554_20190916","2019-09-16",76,"Routine - Unscheduled","67554_20190916_103131","Moderate risk vermin infestation","Moderate Risk"
71723,"Sparrow Bar and Kitchen","1640 Haight St","San Francisco","CA","94117",NULL,NULL,NULL,NULL,"71723_20190222","2019-02-22",78,"Routine - Unscheduled","71723_20190222_103114","High risk vermin infestation","High Risk"
83841,"Bruno's Pizza & Restaurant","1375 Fillmore St","San Francisco","CA","94115",NULL,NULL,NULL,NULL,"83841_20190131","2019-01-31",81,"Routine - Unscheduled","83841_20190131_103131","Moderate risk vermin infestation","Moderate Risk"
73840,"L'acajou Bakery and Cafe","498 09th St Ste. C","San Francisco","CA","94103",NULL,NULL,NULL,NULL,"73840_20171207","2017-12-07",71,"Routine - Unscheduled","73840_20171207_103131","Moderate risk vermin infestation","Moderate Risk"
94188,"Spice of America","1655 Market St","San Francisco","CA","94103",NULL,NULL,NULL,"14150705009","94188_20181023","2018-10-23",NULL,"Complaint","94188_20181023_103131","Moderate risk vermin infestation","Moderate Risk"
78698,"Pakwan Restaurant","3180 16th St","San Francisco","CA","94103",NULL,NULL,NULL,"14155252440","78698_20190206","2019-02-06",71,"Routine - Unscheduled","78698_20190206_103114","High risk vermin infestation","High Risk"
84171,"Latte Express #5","646 Kearny St","San Francisco","CA","94108",NULL,NULL,NULL,NULL,"84171_20161222","2016-12-22",82,"Routine - Unscheduled","84171_20161222_103131","Moderate risk vermin infestation","Moderate Risk"
87482,"Rinconcito Nicaraguense","2943 Mission St","San Francisco","CA","94110",NULL,NULL,NULL,"14155644620","87482_20171205","2017-12-05",83,"Routine - Unscheduled","87482_20171205_103131","Moderate risk vermin infestation","Moderate Risk"
77781,"Grubbin'","1404 Taraval St","San Francisco","CA","94116",NULL,NULL,NULL,"14155216029","77781_20190909","2019-09-09",86,"Routine - Unscheduled","77781_20190909_103131","Moderate risk vermin infestation","Moderate Risk"
68173,"Wise Sons Deli","3150 24th St","San Francisco","CA","94110","37.752468","-122.415332","POINT (-122.415332 37.752468)",NULL,"68173_20170110","2017-01-10",96,"Routine - Unscheduled","68173_20170110_103161","Low risk vermin infestation","Low Risk"
90137,"Joe & The Juice","525 Market St","San Francisco","CA","94105",NULL,NULL,NULL,NULL,"90137_20190306","2019-03-06",80,"Routine - Unscheduled","90137_20190306_103114","High risk vermin infestation","High Risk"
67920,"Noori","1924 IRVING St","San Francisco","CA","94122",NULL,NULL,NULL,NULL,"67920_20170123","2017-01-23",83,"Routine - Unscheduled","67920_20170123_103131","Moderate risk vermin infestation","Moderate Risk"
93189,"Wasabi Bistro","524 Castro St","San Francisco","CA","94114",NULL,NULL,NULL,NULL,"93189_20171128","2017-11-28",86,"Routine - Unscheduled","93189_20171128_103131","Moderate risk vermin infestation","Moderate Risk"
80631,"Tea Plus","2541 San Bruno Ave","San Francisco","CA","94134",NULL,NULL,NULL,NULL,"80631_20171212","2017-12-12",79,"Routine - Unscheduled","80631_20171212_103161","Low risk vermin infestation","Low Risk"
83773,"Bar Nua","561 Columbus Ave","San Francisco","CA","94133",NULL,NULL,NULL,NULL,"83773_20170104","2017-01-04",86,"Routine - Unscheduled","83773_20170104_103131","Moderate risk vermin infestation","Moderate Risk"
76615,"Top's Cafe","2460 San Bruno Ave","San Francisco","CA","94134",NULL,NULL,NULL,NULL,"76615_20171113","2017-11-13",75,"Routine - Unscheduled","76615_20171113_103131","Moderate risk vermin infestation","Moderate Risk"
81759,"Sally's Restaurant and Deli","300 De Haro St #332","San Francisco","CA","94103",NULL,NULL,NULL,NULL,"81759_20190220","2019-02-20",NULL,"Complaint","81759_20190220_103161","Low risk vermin infestation","Low Risk"
84109,"Regalito Rosticeria","3481 18th St","San Francisco","CA","94110",NULL,NULL,NULL,"14155500650","84109_20171214","2017-12-14",88,"Routine - Unscheduled","84109_20171214_103131","Moderate risk vermin infestation","Moderate Risk"
79756,"The Crepe House","1755 Polk St","San Francisco","CA","94109",NULL,NULL,NULL,NULL,"79756_20180928","2018-09-28",85,"Routine - Unscheduled","79756_20180928_103114","High risk vermin infestation","High Risk"
84668,"F2 Founders LLC","400 Grove St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"84668_20190301","2019-03-01",83,"Routine - Unscheduled","84668_20190301_103161","Low risk vermin infestation","Low Risk"
74869,"Sabrosa","3200 Fillmore St","San Francisco","CA",NULL,NULL,NULL,NULL,NULL,"74869_20171205","2017-12-05",88,"Routine - Unscheduled","74869_20171205_103161","Low risk vermin infestation","Low Risk"
89069,"Yangtze Meat & Fish Market","4599 Mission St","San Francisco","CA","94112",NULL,NULL,NULL,NULL,"89069_20161202","2016-12-02",83,"Routine - Unscheduled","89069_20161202_103161","Low risk vermin infestation","Low Risk"
89086,"Allegro Romano","1701 Jones St","San Francisco","CA","94109",NULL,NULL,NULL,NULL,"89086_20180130","2018-01-30",92,"Routine - Unscheduled","89086_20180130_103131","Moderate risk vermin infestation","Moderate Risk"
89922,"Sheraton Fisherman's Wharf Hotel","2500 Mason St","San Francisco","CA","94133",NULL,NULL,NULL,NULL,"89922_20171212","2017-12-12",94,"Routine - Unscheduled","89922_20171212_103161","Low risk vermin infestation","Low Risk"
68173,"Wise Sons Deli","3150 24th St","San Francisco","CA","94110","37.752468","-122.415332","POINT (-122.415332 37.752468)",NULL,"68173_20190325","2019-03-25",94,"Routine - Unscheduled","68173_20190325_103131","Moderate risk vermin infestation","Moderate Risk"
70914,"Fior d' Italia","2237 Mason St","San Francisco","CA","94133","37.804303","-122.413364","POINT (-122.413364 37.804303)",NULL,"70914_20190806","2019-08-06",79,"Routine - Unscheduled","70914_20190806_103114","High risk vermin infestation","High Risk"
83746,"The Lord George","555 02nd St","San Francisco","CA","94107",NULL,NULL,NULL,NULL,"83746_20170315","2017-03-15",94,"Routine - Unscheduled","83746_20170315_103131","Moderate risk vermin infestation","Moderate Risk"
82909,"Belga","2000 Union St","San Francisco","CA","94123",NULL,NULL,NULL,NULL,"82909_20171011","2017-10-11",83,"Routine - Unscheduled","82909_20171011_103114","High risk vermin infestation","High Risk"
84109,"Regalito Rosticeria","3481 18th St","San Francisco","CA","94110",NULL,NULL,NULL,"14155500650","84109_20180925","2018-09-25",90,"Routine - Unscheduled","84109_20180925_103131","Moderate risk vermin infestation","Moderate Risk"
82466,"Tanuki Restaurant","4419 California St","San Francisco","CA","94118",NULL,NULL,NULL,NULL,"82466_20190404","2019-04-04",90,"Routine - Unscheduled","82466_20190404_103131","Moderate risk vermin infestation","Moderate Risk"
81866,"Woori Food Market","1528 Fillmore St","San Francisco","CA","94115",NULL,NULL,NULL,NULL,"81866_20190124","2019-01-24",72,"Routine - Unscheduled","81866_20190124_103114","High risk vermin infestation","High Risk"
69666,"Shalimar Restaurant","1409 Polk St","San Francisco","CA","94109",NULL,NULL,NULL,NULL,"69666_20180605","2018-06-05",90,"Routine - Unscheduled","69666_20180605_103161","Low risk vermin infestation","Low Risk"
83570,"Fuji Restaurant","301 West Portal Ave","San Francisco","CA","94127",NULL,NULL,NULL,"14155566360","83570_20180510","2018-05-10",63,"Routine - Unscheduled","83570_20180510_103114","High risk vermin infestation","High Risk"
91241,"El Capitan","1196 Folsom St","San Francisco","CA","94103",NULL,NULL,NULL,NULL,"91241_20181114","2018-11-14",NULL,"Complaint","91241_20181114_103114","High risk vermin infestation","High Risk"
75738,"Bibimbar","380 Bush St #2","San Francisco","CA","94104",NULL,NULL,NULL,NULL,"75738_20180604","2018-06-04",96,"Routine - Unscheduled","75738_20180604_103161","Low risk vermin infestation","Low Risk"
83642,"Paojao Dumpling & Noodles","380 Bush St #6","San Francisco","CA","94104",NULL,NULL,NULL,NULL,"83642_20180604","2018-06-04",92,"Routine - Unscheduled","83642_20180604_103131","Moderate risk vermin infestation","Moderate Risk"
74955,"Darioush Inc.","3065 Jackson St","San Francisco","CA","94115",NULL,NULL,NULL,NULL,"74955_20190215","2019-02-15",94,"Routine - Unscheduled","74955_20190215_103161","Low risk vermin infestation","Low Risk"
84983,"Alcatraz Landing Cafe","Pier 33 Embarcadero","San Francisco","CA","94111",NULL,NULL,NULL,NULL,"84983_20161007","2016-10-07",91,"Routine - Unscheduled","84983_20161007_103114","High risk vermin infestation","High Risk"
83316,"JW&L Market","1401 Stockton St","San Francisco","CA","94133",NULL,NULL,NULL,NULL,"83316_20161114","2016-11-14",86,"Routine - Unscheduled","83316_20161114_103131","Moderate risk vermin infestation","Moderate Risk"
90930,"Olea Restaurant","1494 California St","San Francisco","CA","94109",NULL,NULL,NULL,NULL,"90930_20180531","2018-05-31",98,"Routine - Unscheduled","90930_20180531_103161","Low risk vermin infestation","Low Risk"
80901,"Fox and Lion Bread Co","5273 03rd St","San Francisco","CA","94124",NULL,NULL,NULL,"14155606807","80901_20190520","2019-05-20",89,"Routine - Unscheduled","80901_20190520_103114","High risk vermin infestation","High Risk"
89922,"Sheraton Fisherman's Wharf Hotel","2500 Mason St","San Francisco","CA","94133",NULL,NULL,NULL,NULL,"89922_20181130","2018-11-30",90,"Routine - Unscheduled","89922_20181130_103161","Low risk vermin infestation","Low Risk"
87780,"Laksa","1005 Guerrero St","San Francisco","CA","94110",NULL,NULL,NULL,"14155917396","87780_20180806","2018-08-06",83,"Routine - Unscheduled","87780_20180806_103131","Moderate risk vermin infestation","Moderate Risk"
78981,"Origin","1538 Fillmore St","San Francisco","CA","94115",NULL,NULL,NULL,"14155820338","78981_20190823","2019-08-23",85,"Routine - Unscheduled","78981_20190823_103161","Low risk vermin infestation","Low Risk"
88508,"McDonald's","5454 Mission St","San Francisco","CA","94112",NULL,NULL,NULL,NULL,"88508_20161220","2016-12-20",89,"Routine - Unscheduled","88508_20161220_103161","Low risk vermin infestation","Low Risk"
90503,"Park Gyros Castro","449 Castro St","San Francisco","CA","94114",NULL,NULL,NULL,"14155879779","90503_20180919","2018-09-19",84,"Routine - Unscheduled","90503_20180919_103131","Moderate risk vermin infestation","Moderate Risk"
92530,"Taqueria Zorro","308 Columbus Ave","San Francisco","CA","94133",NULL,NULL,NULL,"14155399677","92530_20190725","2019-07-25",81,"Routine - Unscheduled","92530_20190725_103131","Moderate risk vermin infestation","Moderate Risk"
69175,"Mau Restaurant","665 Valencia St","San Francisco","CA","94110","37.762381","-122.42156","POINT (-122.42156 37.762381)","14155307517","69175_20170829","2017-08-29",76,"Routine - Unscheduled","69175_20170829_103131","Moderate risk vermin infestation","Moderate Risk"
91448,"Ladle & Leaf","1 Market St.","San Francisco","CA","94105",NULL,NULL,NULL,NULL,"91448_20190723","2019-07-23",82,"Routine - Unscheduled","91448_20190723_103131","Moderate risk vermin infestation","Moderate Risk"
87539,"Lemongrass Thai Cuisine","2348 Polk St","San Francisco","CA","94109",NULL,NULL,NULL,"14155341818","87539_20180103","2018-01-03",92,"Routine - Unscheduled","87539_20180103_103161","Low risk vermin infestation","Low Risk"
93428,"Tuba Restaurant","1007 Guerrero St.","San Francisco","CA","94110",NULL,NULL,NULL,NULL,"93428_20180328","2018-03-28",89,"Routine - Unscheduled","93428_20180328_103161","Low risk vermin infestation","Low Risk"
80798,"L'emigrante","2199 Mission St","San Francisco","CA","94110",NULL,NULL,NULL,"14155864777","80798_20170830","2017-08-30",83,"Routine - Unscheduled","80798_20170830_103114","High risk vermin infestation","High Risk"
84543,"Mi Yucatan","2845 Mission St","San Francisco","CA","94110",NULL,NULL,NULL,"14155284455","84543_20170725","2017-07-25",85,"Routine - Unscheduled","84543_20170725_103161","Low risk vermin infestation","Low Risk"
87791,"Maple Restaurant","5820 Mission St","San Francisco","CA","94112",NULL,NULL,NULL,NULL,"87791_20180301","2018-03-01",73,"Routine - Unscheduled","87791_20180301_103131","Moderate risk vermin infestation","Moderate Risk"
87517,"Cecilia's Pizza & Restaurant","3515 Mission St","San Francisco","CA","94110",NULL,NULL,NULL,"14155825852","87517_20190222","2019-02-22",69,"Routine - Unscheduled","87517_20190222_103131","Moderate risk vermin infestation","Moderate Risk"
70459,"Garaje","475 03rd St","San Francisco","CA","94107","37.781572","-122.396081","POINT (-122.396081 37.781572)",NULL,"70459_20171002","2017-10-02",88,"Routine - Unscheduled","70459_20171002_103131","Moderate risk vermin infestation","Moderate Risk"
68242,"Bacon Bacon LLC","205 A Frederick St","San Francisco","CA","94117",NULL,NULL,NULL,NULL,"68242_20190605","2019-06-05",85,"Routine - Unscheduled","68242_20190605_103114","High risk vermin infestation","High Risk"
65057,"The Brixton","2140 UNION St","San Francisco","CA","94123","37.797238","-122.434533","POINT (-122.434533 37.797238)","14155401114","65057_20170705","2017-07-05",80,"Routine - Unscheduled","65057_20170705_103131","Moderate risk vermin infestation","Moderate Risk"
66704,"DR. TEETH AND THE ELECTRIC MAYHEM","2323 MISSION St","San Francisco","CA","94110","37.759824","-122.419136","POINT (-122.419136 37.759824)",NULL,"66704_20171128","2017-11-28",84,"Routine - Unscheduled","66704_20171128_103161","Low risk vermin infestation","Low Risk"
65834,"Roma Pizzeria","5099 MISSION St","San Francisco","CA","94112","37.717423","-122.440265","POINT (-122.440265 37.717423)",NULL,"65834_20180523","2018-05-23",NULL,"Complaint","65834_20180523_103131","Moderate risk vermin infestation","Moderate Risk"
86814,"Sunny Wheatfield Café Inc","2305 Irving St","San Francisco","CA","94122",NULL,NULL,NULL,"14155681988","86814_20171031","2017-10-31",92,"Routine - Unscheduled","86814_20171031_103131","Moderate risk vermin infestation","Moderate Risk"
73955,"Torrez Taqueria Inc.","1338 Ocean Ave","San Francisco","CA","94112",NULL,NULL,NULL,"14155588600","73955_20180919","2018-09-19",79,"Routine - Unscheduled","73955_20180919_103161","Low risk vermin infestation","Low Risk"
79729,"Burger King #4474","1200 Market St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"79729_20161018","2016-10-18",73,"Routine - Unscheduled","79729_20161018_103131","Moderate risk vermin infestation","Moderate Risk"
85164,"La Boulangerie De San Francisco","500 Hayes St","San Francisco","CA","94102",NULL,NULL,NULL,NULL,"85164_20190226","2019-02-26",90,"Routine - Unscheduled","85164_20190226_103161","Low risk vermin infestation","Low Risk"
85158,"La Boulangerie De San Francisco","2325 Pine St","San Francisco","CA","94115",NULL,NULL,NULL,NULL,"85158_20190225","2019-02-25",92,"Routine - Unscheduled","85158_20190225_103131","Moderate risk vermin infestation","Moderate Risk"
85925,"New Heng Fung Inc","2444 Noriega St","San Francisco","CA","94122",NULL,NULL,NULL,"14155740221","85925_20180925","2018-09-25",NULL,"Complaint","85925_20180925_103114","High risk vermin infestation","High Risk"
82337,"San Francisco Hometown Creamery","1290 9th Ave","San Francisco","CA","94122",NULL,NULL,NULL,"14151407802","82337_20161207","2016-12-07",88,"Routine - Unscheduled","82337_20161207_103161","Low risk vermin infestation","Low Risk"
66961,"Mi Tierra Market","2023 MISSION St","San Francisco","CA","94110","37.764665","-122.419558","POINT (-122.419558 37.764665)",NULL,"66961_20170724","2017-07-24",57,"Routine - Unscheduled","66961_20170724_103131","Moderate risk vermin infestation","Moderate Risk"
78070,"Uno Dos Taco","595 Market St Suite 160","San Francisco","CA","94105",NULL,NULL,NULL,NULL,"78070_20190123","2019-01-23",78,"Routine - Unscheduled","78070_20190123_103131","Moderate risk vermin infestation","Moderate Risk"
83423,"Carbon Grill","852 Clement St","San Francisco","CA","94118",NULL,NULL,NULL,"14155759966","83423_20180612","2018-06-12",72,"Routine - Unscheduled","83423_20180612_103131","Moderate risk vermin infestation","Moderate Risk"
78328,"Golden Wok","295 B Orizaba Ave","San Francisco","CA","94132",NULL,NULL,NULL,"14155588000","78328_20190807","2019-08-07",88,"Routine - Unscheduled","78328_20190807_103131","Moderate risk vermin infestation","Moderate Risk"
69253,"Chili Cha Cha 2","3166 24th St","San Francisco","CA","94110",NULL,NULL,NULL,NULL,"69253_20170725","2017-07-25",83,"Routine - Unscheduled","69253_20170725_103131","Moderate risk vermin infestation","Moderate Risk"
